chunk_id,document_id,company,quarter,year,document_type,chunk_type,chunk_index,start_position,end_position,token_count,contains_financial_data,section_type
BRITANNIA_Q3_2024_financial_chunk_14,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,14,13931,14928,249,False,
BRITANNIA_Q3_2024_financial_chunk_15,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,15,14928,15925,249,False,
BRITANNIA_Q3_2024_financial_chunk_16,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,16,15925,16918,248,True,financial_metrics
BRITANNIA_Q3_2024_financial_chunk_17,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,17,16918,17912,248,False,
BRITANNIA_Q3_2024_financial_chunk_18,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,18,17912,18906,248,False,
BRITANNIA_Q3_2024_financial_chunk_19,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,19,18906,19902,248,True,financial_metrics
BRITANNIA_Q3_2024_financial_chunk_20,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,20,19902,20900,249,True,
BRITANNIA_Q3_2024_financial_chunk_21,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,21,20900,21894,248,True,
BRITANNIA_Q3_2024_financial_chunk_22,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,22,21894,22892,249,True,
BRITANNIA_Q3_2024_financial_chunk_23,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,23,22892,23890,249,True,financial_metrics
BRITANNIA_Q3_2024_financial_chunk_24,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,24,23890,24751,215,True,financial_metrics
BRITANNIA_Q3_2024_financial_chunk_25,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,25,24751,25748,249,True,
BRITANNIA_Q3_2024_financial_chunk_26,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,26,25748,26747,249,True,
BRITANNIA_Q3_2024_financial_chunk_27,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,27,26747,27744,249,True,financial_metrics
BRITANNIA_Q3_2024_financial_chunk_28,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,28,27744,28740,248,False,
BRITANNIA_Q3_2024_financial_chunk_29,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,29,28740,29739,249,False,
BRITANNIA_Q3_2024_financial_chunk_30,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,30,29739,30734,248,False,
BRITANNIA_Q3_2024_financial_chunk_31,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,31,30734,31733,249,True,financial_metrics
BRITANNIA_Q3_2024_financial_chunk_32,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,32,31733,32731,249,True,financial_metrics
BRITANNIA_Q3_2024_financial_chunk_33,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,33,32731,33662,232,True,
BRITANNIA_Q3_2024_financial_chunk_34,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,34,33662,34630,241,True,
BRITANNIA_Q3_2024_financial_chunk_35,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,35,34630,35604,243,True,financial_metrics
BRITANNIA_Q3_2024_financial_chunk_36,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,36,35604,36553,237,True,
BRITANNIA_Q3_2024_financial_chunk_37,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,37,36553,37551,249,True,
BRITANNIA_Q3_2024_financial_chunk_38,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,38,37551,38546,248,True,
BRITANNIA_Q3_2024_financial_chunk_39,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,39,38546,39542,248,False,
BRITANNIA_Q3_2024_financial_chunk_40,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,40,39542,40541,249,False,
BRITANNIA_Q3_2024_financial_chunk_41,BRITANNIA_Q3_2024_financial,BRITANNIA,Q3,2024,financial,fixed_size,41,40541,40740,49,False,
BRITANNIA_Q3_2025_financial_chunk_0,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,0,0,997,249,True,financial_metrics
BRITANNIA_Q3_2025_financial_chunk_1,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,1,997,1995,249,True,financial_metrics
BRITANNIA_Q3_2025_financial_chunk_2,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,2,1995,2992,249,True,financial_metrics
BRITANNIA_Q3_2025_financial_chunk_3,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,3,2992,3981,247,True,
BRITANNIA_Q3_2025_financial_chunk_4,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,4,3981,4976,248,True,
BRITANNIA_Q3_2025_financial_chunk_5,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,5,4976,5971,248,True,
BRITANNIA_Q3_2025_financial_chunk_6,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,6,5971,6969,249,True,financial_metrics
BRITANNIA_Q3_2025_financial_chunk_7,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,7,6969,7966,249,True,
BRITANNIA_Q3_2025_financial_chunk_8,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,8,7966,8896,232,True,
BRITANNIA_Q3_2025_financial_chunk_9,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,9,8896,9892,248,True,financial_metrics
BRITANNIA_Q3_2025_financial_chunk_10,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,10,9892,10884,247,True,financial_metrics
BRITANNIA_Q3_2025_financial_chunk_11,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,11,10884,11883,249,False,
BRITANNIA_Q3_2025_financial_chunk_12,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,12,11883,12871,246,False,
BRITANNIA_Q3_2025_financial_chunk_13,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,13,12871,13866,248,True,financial_metrics
BRITANNIA_Q3_2025_financial_chunk_14,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,14,13866,14861,248,False,
BRITANNIA_Q3_2025_financial_chunk_15,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,15,14861,15860,249,False,
BRITANNIA_Q3_2025_financial_chunk_16,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,16,15860,16853,248,True,financial_metrics
BRITANNIA_Q3_2025_financial_chunk_17,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,17,16853,17850,249,True,
BRITANNIA_Q3_2025_financial_chunk_18,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,18,17850,18848,249,True,
BRITANNIA_Q3_2025_financial_chunk_19,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,19,18848,19842,248,True,financial_metrics
BRITANNIA_Q3_2025_financial_chunk_20,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,20,19842,20835,248,True,financial_metrics
BRITANNIA_Q3_2025_financial_chunk_21,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,21,20835,21832,249,True,financial_metrics
BRITANNIA_Q3_2025_financial_chunk_22,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,22,21832,22828,248,False,
BRITANNIA_Q3_2025_financial_chunk_23,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,23,22828,23819,247,False,
BRITANNIA_Q3_2025_financial_chunk_24,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,24,23819,24814,248,True,
BRITANNIA_Q3_2025_financial_chunk_25,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,25,24814,25809,248,True,financial_metrics
BRITANNIA_Q3_2025_financial_chunk_26,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,26,25809,26807,249,True,financial_metrics
BRITANNIA_Q3_2025_financial_chunk_27,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,27,26807,27800,248,True,
BRITANNIA_Q3_2025_financial_chunk_28,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,28,27800,28799,249,True,financial_metrics
BRITANNIA_Q3_2025_financial_chunk_29,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,29,28799,29793,248,True,
BRITANNIA_Q3_2025_financial_chunk_30,BRITANNIA_Q3_2025_financial,BRITANNIA,Q3,2025,financial,fixed_size,30,29793,30274,120,False,management_discussion
BRITANNIA_Q4_2024_financial_chunk_0,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,0,0,999,249,True,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_1,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,1,999,1998,249,True,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_2,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,2,1998,2993,248,True,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_3,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,3,2993,3991,249,True,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_4,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,4,3991,4984,248,True,
BRITANNIA_Q4_2024_financial_chunk_5,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,5,4984,5980,248,True,
BRITANNIA_Q4_2024_financial_chunk_6,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,6,5980,6978,249,True,
BRITANNIA_Q4_2024_financial_chunk_7,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,7,6978,7973,248,True,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_8,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,8,7973,8970,249,False,
BRITANNIA_Q4_2024_financial_chunk_9,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,9,8970,9960,247,False,
BRITANNIA_Q4_2024_financial_chunk_10,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,10,9960,10953,248,True,
BRITANNIA_Q4_2024_financial_chunk_11,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,11,10953,11952,249,True,
BRITANNIA_Q4_2024_financial_chunk_12,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,12,11952,12940,246,True,
BRITANNIA_Q4_2024_financial_chunk_13,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,13,12940,13939,249,True,
BRITANNIA_Q4_2024_financial_chunk_14,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,14,13939,14933,248,True,
BRITANNIA_Q4_2024_financial_chunk_15,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,15,14933,15817,220,True,
BRITANNIA_Q4_2024_financial_chunk_16,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,16,15817,16816,249,True,
BRITANNIA_Q4_2024_financial_chunk_17,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,17,16816,17814,249,True,
BRITANNIA_Q4_2024_financial_chunk_18,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,18,17814,18805,247,True,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_19,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,19,18805,19804,249,True,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_20,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,20,19804,20800,248,True,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_21,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,21,20800,21799,249,False,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_22,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,22,21799,22796,249,True,
BRITANNIA_Q4_2024_financial_chunk_23,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,23,22796,23794,249,False,
BRITANNIA_Q4_2024_financial_chunk_24,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,24,23794,24786,247,False,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_25,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,25,24786,25784,249,False,
BRITANNIA_Q4_2024_financial_chunk_26,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,26,25784,26780,248,False,
BRITANNIA_Q4_2024_financial_chunk_27,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,27,26780,27779,249,False,
BRITANNIA_Q4_2024_financial_chunk_28,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,28,27779,28778,249,False,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_29,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,29,28778,29773,248,False,
BRITANNIA_Q4_2024_financial_chunk_30,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,30,29773,30767,248,True,
BRITANNIA_Q4_2024_financial_chunk_31,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,31,30767,31766,249,True,
BRITANNIA_Q4_2024_financial_chunk_32,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,32,31766,32759,248,True,
BRITANNIA_Q4_2024_financial_chunk_33,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,33,32759,33752,248,True,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_34,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,34,33752,34745,248,False,
BRITANNIA_Q4_2024_financial_chunk_35,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,35,34745,35737,247,False,
BRITANNIA_Q4_2024_financial_chunk_36,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,36,35737,36736,249,True,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_37,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,37,36736,37731,248,True,
BRITANNIA_Q4_2024_financial_chunk_38,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,38,37731,38719,246,True,
BRITANNIA_Q4_2024_financial_chunk_39,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,39,38719,39712,248,True,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_40,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,40,39712,40711,249,False,
BRITANNIA_Q4_2024_financial_chunk_41,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,41,40711,41706,248,True,
BRITANNIA_Q4_2024_financial_chunk_42,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,42,41706,42698,247,True,
BRITANNIA_Q4_2024_financial_chunk_43,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,43,42698,43691,248,False,
BRITANNIA_Q4_2024_financial_chunk_44,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,44,43691,44632,235,True,
BRITANNIA_Q4_2024_financial_chunk_45,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,45,44632,45578,236,True,
BRITANNIA_Q4_2024_financial_chunk_46,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,46,45578,46455,219,True,
BRITANNIA_Q4_2024_financial_chunk_47,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,47,46455,47452,249,True,
BRITANNIA_Q4_2024_financial_chunk_48,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,48,47452,48447,248,True,
BRITANNIA_Q4_2024_financial_chunk_49,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,49,48447,49441,248,True,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_50,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,50,49441,50435,248,True,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_51,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,51,50435,51430,248,False,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_52,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,52,51430,52420,247,True,
BRITANNIA_Q4_2024_financial_chunk_53,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,53,52420,53410,247,False,
BRITANNIA_Q4_2024_financial_chunk_54,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,54,53410,54405,248,False,
BRITANNIA_Q4_2024_financial_chunk_55,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,55,54405,55389,245,False,
BRITANNIA_Q4_2024_financial_chunk_56,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,56,55389,56385,248,False,
BRITANNIA_Q4_2024_financial_chunk_57,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,57,56385,57381,248,True,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_58,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,58,57381,58379,249,True,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_59,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,59,58379,59373,248,True,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_60,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,60,59373,60372,249,True,
BRITANNIA_Q4_2024_financial_chunk_61,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,61,60372,61230,214,True,
BRITANNIA_Q4_2024_financial_chunk_62,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,62,61230,62060,207,True,
BRITANNIA_Q4_2024_financial_chunk_63,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,63,62060,63056,248,True,financial_metrics
BRITANNIA_Q4_2024_financial_chunk_64,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,64,63056,64050,248,True,
BRITANNIA_Q4_2024_financial_chunk_65,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,65,64050,65046,248,True,
BRITANNIA_Q4_2024_financial_chunk_66,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,66,65046,66044,249,True,
BRITANNIA_Q4_2024_financial_chunk_67,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,67,66044,67043,249,False,
BRITANNIA_Q4_2024_financial_chunk_68,BRITANNIA_Q4_2024_financial,BRITANNIA,Q4,2024,financial,fixed_size,68,67043,67837,198,False,
BRITANNIA_Q4_2025_financial_chunk_0,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,0,0,999,249,True,financial_metrics
BRITANNIA_Q4_2025_financial_chunk_1,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,1,999,1997,249,True,financial_metrics
BRITANNIA_Q4_2025_financial_chunk_2,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,2,1997,2990,248,True,financial_metrics
BRITANNIA_Q4_2025_financial_chunk_3,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,3,2990,3988,249,True,
BRITANNIA_Q4_2025_financial_chunk_4,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,4,3988,4978,247,True,
BRITANNIA_Q4_2025_financial_chunk_5,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,5,4978,5973,248,True,
BRITANNIA_Q4_2025_financial_chunk_6,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,6,5973,6972,249,False,financial_metrics
BRITANNIA_Q4_2025_financial_chunk_7,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,7,6972,7970,249,False,
BRITANNIA_Q4_2025_financial_chunk_8,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,8,7970,8968,249,True,
BRITANNIA_Q4_2025_financial_chunk_9,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,9,8968,9958,247,True,
BRITANNIA_Q4_2025_financial_chunk_10,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,10,9958,10952,248,True,
BRITANNIA_Q4_2025_financial_chunk_11,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,11,10952,11947,248,True,
BRITANNIA_Q4_2025_financial_chunk_12,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,12,11947,12854,226,True,
BRITANNIA_Q4_2025_financial_chunk_13,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,13,12854,13781,231,True,
BRITANNIA_Q4_2025_financial_chunk_14,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,14,13781,14778,249,True,
BRITANNIA_Q4_2025_financial_chunk_15,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,15,14778,15776,249,True,financial_metrics
BRITANNIA_Q4_2025_financial_chunk_16,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,16,15776,16775,249,True,financial_metrics
BRITANNIA_Q4_2025_financial_chunk_17,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,17,16775,17773,249,False,financial_metrics
BRITANNIA_Q4_2025_financial_chunk_18,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,18,17773,18770,249,True,
BRITANNIA_Q4_2025_financial_chunk_19,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,19,18770,19757,246,False,
BRITANNIA_Q4_2025_financial_chunk_20,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,20,19757,20756,249,False,financial_metrics
BRITANNIA_Q4_2025_financial_chunk_21,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,21,20756,21751,248,False,
BRITANNIA_Q4_2025_financial_chunk_22,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,22,21751,22748,249,False,
BRITANNIA_Q4_2025_financial_chunk_23,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,23,22748,23745,249,False,
BRITANNIA_Q4_2025_financial_chunk_24,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,24,23745,24737,247,False,financial_metrics
BRITANNIA_Q4_2025_financial_chunk_25,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,25,24737,25734,249,False,
BRITANNIA_Q4_2025_financial_chunk_26,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,26,25734,26732,249,True,
BRITANNIA_Q4_2025_financial_chunk_27,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,27,26732,27727,248,True,
BRITANNIA_Q4_2025_financial_chunk_28,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,28,27727,28726,249,True,
BRITANNIA_Q4_2025_financial_chunk_29,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,29,28726,29724,249,True,financial_metrics
BRITANNIA_Q4_2025_financial_chunk_30,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,30,29724,30715,247,False,
BRITANNIA_Q4_2025_financial_chunk_31,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,31,30715,31705,247,True,financial_metrics
BRITANNIA_Q4_2025_financial_chunk_32,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,32,31705,32701,248,True,
BRITANNIA_Q4_2025_financial_chunk_33,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,33,32701,33696,248,True,
BRITANNIA_Q4_2025_financial_chunk_34,BRITANNIA_Q4_2025_financial,BRITANNIA,Q4,2025,financial,fixed_size,34,33696,34695,249,True,financial_metrics
